030520,한글과컴퓨터
025770,한국정보통신
108230,톱텍
030190,NICE평가정보
031390,녹십자셀
084690,대상홀딩스
098460,고영
036420,제이콘텐트리
001720,신영증권
200670,휴메딕스
089600,나스미디어
096760,JW홀딩스
115450,지트리비앤티
003570,S&T중공업
215000,골프존
036580,팜스코
101060,SBS미디어홀딩스
108320,실리콘웍스
119610,인터로조
102460,이연제약
194370,제이에스코퍼레이션
036530,S&T홀딩스
003850,보령제약
001630,종근당홀딩스
025980,에머슨퍼시픽
086980,쇼박스
003520,영진약품
020150,일진머티리얼즈
038500,동양시멘트
008490,서흥
029460,케이씨텍
036930,주성엔지니어링
021960,케이비캐피탈
001780,알루코
016100,산성앨엔에스
025860,남해화학
114120,크루셜텍
213420,덕산네오룩스
004710,한솔테크닉스
008020,경남에너지
016800,퍼시스
115960,연우
005880,대한해운
005090,삼광글라스
192530,광주은행
006060,화승인더
014830,유니드
002390,한독
000140,하이트진로홀딩스
004690,삼천리
008060,대덕전자
028050,삼성엔지니어링
200880,서연이화
013120,동원개발
004430,송원산업
024660,하림홀딩스
017940,E1
009410,태영건설
093370,후성
037710,광주신세계
005720,넥센
067000,조이시티
068240,다원시스
041140,넥슨지티
009450,경동나비엔
183490,엔지켐생명과학
017390,서울가스
182400,에이티젠
035600,KG이니시스
003200,일신방직
104830,원익머트리얼즈
002990,금호산업
001460,BYC
065160,에프티이앤이
002810,삼영무역
027050,코리아나
078520,에이블씨엔씨
204990,현성바이탈
023890,아트라스BX
027390,한화갤러리아타임월드
083790,크리스탈
060720,KH바텍
033660,아주캐피탈
126560,현대에이치씨엔
032350,롯데관광개발
213500,한솔제지
000400,롯데손해보험
004150,한솔홀딩스
003060,슈넬생명과학
121440,골프존유원홀딩스
064760,티씨케이
015350,부산가스
168330,내츄럴엔도텍
065620,제낙스
003030,세아제강
123420,선데이토즈
060250,한국사이버결제
152330,코리아오토글라스
001725,신영증권우
009680,모토닉
080160,모두투어
214420,토니모리
005500,삼진제약
007690,국도화학
013030,하이록코리아
000480,조선내화
214390,경보제약
042700,한미반도체
104700,한국철강
003220,대원제약
097230,한진중공업
063170,서울옥션
095570,AJ네트웍스
054950,제이브이엠
112610,씨에스윈드
002780,진흥기업
085310,엔케이
001510,SK증권
052260,바이오랜드
054050,농우바이오
084370,유진테크
013990,아가방컴퍼니
203690,프로스테믹스
036800,나이스정보통신
052400,코나아이
068760,셀트리온제약
003800,에이스침대
094800,맵스리얼티1
004360,세방
115160,휴맥스
005810,풍산홀딩스
078020,이베스트투자증권
183190,아세아시멘트
033270,유나이티드제약
087010,펩트론
023410,유진기업
178920,SKC코오롱PI
038290,마크로젠
900050,중국원양자원
122990,와이솔
030610,교보증권
095660,네오위즈게임즈
138690,엘아이에스
007160,사조산업
060300,레드로버
067290,JW중외신약
089470,현대EP
166480,코아스템
160550,NEW
016580,환인제약
141000,비아트론
095340,ISC
001130,대한제분
900120,씨케이에이치
003120,일성신약
067390,아스트
102260,동성코퍼레이션
005690,파미셀
036030,KTH
033290,코웰패션
069110,코스온
008730,율촌화학
192440,슈피겐코리아
097955,CJ제일제당 우
013520,화승알앤에이
007390,네이처셀
004250,NPC
123100,테라세미콘
900100,뉴프라이드
100130,동국S&C
016250,이테크건설
114810,아이원스
003530,한화투자증권
000320,노루홀딩스
017960,한국카본
052790,액토즈소프트
001500,HMC투자증권
190510,나무가
007810,코리아써키트
000430,대원강업
206560,덱스터
000180,성창기업지주
036540,STS반도체
078070,유비쿼스
053300,한국정보인증
003560,IHQ
041910,에스텍파마
011760,현대상사
007860,서연
009580,무림P&P
002250,알보젠코리아
024950,삼천리자전거
033240,자화전자
060590,씨티씨바이오
000390,삼화페인트
079980,휴비스
035810,이지바이오
005290,동진쎄미켐
012320,경동가스
084680,이월드
039570,아이콘트롤스
194480,데브시스터즈
067370,선바이오
001200,유진투자증권
044490,태웅
001045,CJ우
000970,한국주철관
065660,안트로젠
002450,삼익악기
012700,리드코프
068400,AJ렌터카
014620,성광벤드
001880,삼호
046140,SBS콘텐츠허브
092230,KPX홀딩스
064240,홈캐스트
051170,썬코어
000540,흥국화재
011160,두산건설
019210,와이지-원
067160,아프리카TV
010050,우리종금
000680,LS네트웍스
054780,키이스트
005750,대림B&Co
102280,쌍방울
067280,크레듀
004970,신라교역
043370,평화정공
002000,한국유리
033560,블루콤
102710,이엔에프테크놀로지
065150,MPK
018120,진로발효
000860,강남제비스코
000155,두산우
227840,현대씨앤에프
077360,덕산하이메탈
010820,퍼스텍
205500,액션스퀘어
025000,KPX케미칼
004060,SG세계물산
023160,태광
107590,미원에스씨
900040,차이나그레이트
011040,경동제약
002030,아세아
005389,현대차3우B
007660,이수페타시스
005680,삼영전자
011090,에넥스
039200,오스코텍
046440,KG모빌리언스
136490,선진
038060,루멘스
036200,유니셈
011000,진원생명과학
004700,조광피혁
097520,엠씨넥스
226350,아이엠텍
002630,오리엔트바이오
156100,엘앤케이바이오
001790,대한제당
067830,세이브존I&C
014100,보령메디앙스
141080,레고켐바이오
001940,KISCO홀딩스
004980,성신양회
088130,동아엘텍
136480,하림
173940,에프엔씨엔터
015360,예스코
001540,안국약품
054670,대한뉴팜
000020,동화약품
217730,강스템바이오텍
003070,코오롱글로벌
091090,세원셀론텍
007540,샘표식품
090350,노루페인트
082740,두산엔진
078150,HB테크놀러지
041460,한국전자인증
200780,비씨월드제약
004840,DRB동일
084870,베이직하우스
036630,세종텔레콤
060150,인선이엔티
138490,코오롱플라스틱
004130,대덕GDS
071200,인피니트헬스케어
140410,메지온
056090,유앤아이
171120,라이온켐텍
063570,한국전자금융
215360,우리산업
019170,신풍제약
093920,서원인텍
011280,태림포장
044340,위닉스
000700,유수홀딩스
005950,이수화학
185490,아이진
010690,화신
000040,KR모터스
034950,한국기업평가
189980,흥국에프엔비
025560,미래산업
143160,아이디스
092730,네오팜
168490,한국패러랠
061460,한진피앤씨
045100,한양이엔지
086960,MDS테크
074600,원익QnC
068790,DMS
000490,대동공업
005390,신성통상
007980,태평양물산
007700,F&F
040350,큐로컴
02826K,삼성물산우B
021820,세원정공
900250,크리스탈신소재
044450,KSS해운
065510,휴비츠
033530,세종공업
018310,삼목에스폼
900180,완리
196170,알테오젠
143240,사람인에이치알
016880,웅진
033130,디지틀조선
001360,삼성제약
005160,동국산업
010955,S-Oil우
003545,대신증권우
015710,코콤
084010,대한제강
069640,엠케이트렌드
002880,대유에이텍
100700,세운메디칼
012160,영흥철강
004540,깨끗한나라
008290,원풍물산
100250,진양홀딩스
121600,나노신소재
066700,테라젠이텍스
104480,티케이케미칼
050110,캠시스
006220,제주은행
060280,큐렉소
048550,SM C&C
041520,이라이콤
103590,일진전기
077970,STX엔진
021320,KCC건설
006910,보성파워텍
950130,엑세스바이오
041650,상신브레이크
036190,금화피에스시
004960,한신공영
095270,웨이브일렉트로
009440,KC그린홀딩스
121800,세븐스타웍스
041920,메디아나
058820,CMG제약
003230,삼양식품
051310,포스코플랜텍
214180,민앤지
004380,삼익THK
221840,하이즈항공
110570,넥솔론
101490,에스앤에스텍
187420,제노포커스
026890,디피씨
026260,보타바이오
048410,현대아이비티
214430,아이쓰리시스템
064520,바른전자
161000,애경유화
222800,심텍
002460,화성산업
000250,삼천당제약
043610,KT뮤직
064260,다날
038540,텍셀네트컴
051370,인터플렉스
003460,유화증권
086520,에코프로
225650,쿠첸
006390,현대시멘트
052330,코텍
053450,세코닉스
092200,디아이씨
123860,아나패스
035890,서희건설
014990,인디에프
092440,기신정기
042520,한스바이오메드
031980,피에스케이
052710,아모텍
060240,룽투코리아
014130,한익스프레스
004650,창해에탄올
100840,S&TC
049070,인탑스
086890,이수앱지스
053980,오상자이엘
011370,서한
000890,보해양조
030210,KTB투자증권
035620,바른손이앤에이
003555,LG우
037340,씨엘인터내셔널
035510,신세계 I&C
014280,금강공업
026040,로만손
117580,대성에너지
089030,테크윙
123690,한국화장품
002840,미원상사
019440,세아특수강
001270,부국증권
039860,나노엔텍
034300,신세계건설
072470,우리산업홀딩스
001390,KG케미칼
007120,미래아이앤지
071055,한국금융지주우
065680,우주일렉트로
003160,디아이
041440,에버다임
006340,대원전선
082920,비츠로셀
053350,이니텍
037270,YG PLUS
006370,대구백화점
054800,아이디스홀딩스
068150,엔티피아
002360,SH에너지화학
075180,새론오토모티브
066970,엘앤에프
095610,테스
087600,픽셀플러스
900080,에스앤씨엔진그룹
004560,현대비앤지스틸
064550,바이오니아
051360,토비스
002300,한국제지
094280,효성ITX
038390,레드캡투어
003480,한진중공업홀딩스
086390,유니테스트
122800,케이티롤
126700,하이비젼시스템
069920,아이에스이커머스
130660,한전산업
023910,대한약품
004910,조광페인트
037950,엘컴텍
038870,에코에너지
072870,메가스터디
016610,동부증권
033160,엠케이전자
089230,용현BM
236200,슈프리마
012690,모나리자
013570,디와이
003650,미창석유
094480,갤럭시아컴즈
047820,초록뱀
009160,SIMPAC
002820,선창산업
058860,케이티스
088390,이녹스
091120,이엠텍
035900,JYP Ent.
149950,아바텍
104200,벅스
053280,예스24
018470,조일알미늄
034810,해성산업
096630,에스코넥
016710,대성홀딩스
005190,동성화학
192250,케이사인
149980,하이로닉
066270,SK컴즈
012200,계양전기
005110,한창
041590,젬백스테크놀러지
005870,휴니드
002150,도화엔지니어링
038880,아이에이
004890,동일산업
015890,태경산업
131030,디에이치피코리아
019660,글로본
063160,종근당바이오
047080,한빛소프트
032620,유비케어
031330,에스에이엠티
199800,툴젠
002310,아세아제지
016090,대현
011930,신성솔라에너지
035000,지투알
093190,빅솔론
014470,부방
039790,위노바
106520,디지탈옵틱
089980,상아프론테크
019300,동일제지
012610,경인양행
152550,한국ANKOR유전
104540,코렌텍
046210,파나진
066790,씨씨에스
001530,동일방직
002170,삼양통상
023000,삼원강재
126600,코프라
078890,가온미디어
052770,와이디온라인
040910,아이씨디
094850,참좋은레져
035610,솔본
078140,대봉엘에스
092070,디엔에프
066620,국보디자인
053590,한국테크놀로지
017890,한국알콜
033640,네패스
033170,시그네틱스
099320,쎄트렉아이
161570,미동전자통신
017900,광전자
036560,영풍정밀
195990,유지인트
053110,소리바다
081580,성우전자
020710,시공테크
103130,웅진에너지
004770,써니전자
052020,에스티큐브
042510,라온시큐어
026180,현대정보기술
142280,녹십자엠에스
035150,백산
049520,유아이엘
105840,우진
014790,한라
008350,남선알미늄
122350,삼기오토모티브
003350,한국화장품제조
060570,아이리버
008600,윌비스
083310,엘오티베큠
003830,대한화섬
058850,KTcs
042420,네오위즈홀딩스
054210,이랜텍
049180,셀루메드
096640,멜파스
141020,포티스
009200,무림페이퍼
033180,필룩스
216280,원텍
194510,파티게임즈
023760,한국캐피탈
078000,텔코웨어
034940,조아제약
039830,오로라
024090,디씨엠
034590,인천도시가스
040300,YTN
032850,비트컴퓨터
024890,대원화성
006490,인스코비
014530,극동유화
020760,일진디스플
040160,누리텔레콤
079370,제우스
215200,메가스터디교육
008040,동아원
096690,세우테크
005800,신영와코루
131370,알서포트
187220,디티앤씨
084650,랩지노믹스
058400,KNN
039560,다산네트웍스
079660,사조해표
011150,CJ씨푸드
000850,화천기공
003280,흥아해운
050890,쏠리드
006090,사조오양
075580,세진중공업
058430,포스코강판
111820,처음앤씨
066910,손오공
003080,성보화학
079950,LIG인베니아
053690,한미글로벌
049950,미래컴퍼니
058530,이큐스앤자루
004310,현대약품
032790,엠젠플러스
163560,동일고무벨트
067630,에이치엘비생명과학
099830,씨그널엔터테인먼트그룹
123330,제닉
108380,대양전기공업
099660,한솔신텍
032040,C&S자산관리
003100,선광
052420,오성엘에스티
100220,비상교육
017550,수산중공업
014940,오리엔탈정공
002210,동성제약
071970,STX중공업
101330,모베이스
109960,로코조이
025750,한솔홈데코
033320,제이씨현시스템
068290,삼성출판사
029960,코엔텍
092130,이크레더블
017680,데코앤이
131290,티에스이
045970,코아시아홀딩스
001820,삼화콘덴서
088800,에이스테크
060370,KT서브마린
039980,리노스
012170,키스톤글로벌
004780,대륙제관
160600,에스엔텍
030960,양지사
047560,이스트소프트
080420,이노칩
005945,NH투자증권우
122450,KMH
005960,동부건설
047310,파워로직스
151860,KG ETS
136540,윈스
032500,케이엠더블유
002230,피에스텍
067310,하나마이크론
074430,아미노로직스
036890,진성티이씨
084730,팅크웨어
014710,사조씨푸드
138070,신진에스엠
025320,시노펙스
137940,넥스트아이
033500,동성화인텍
052290,트레이스
102120,어보브반도체
079970,투비소프트
043650,국순당
003960,사조대림
059100,아이컴포넌트
065950,웰크론
038460,바이오스마트
072020,중앙백신
056080,유진로봇
039440,에스티아이
000215,대림산업우
006380,카프로
002100,경농
095500,미래나노텍
049080,기가레인
122690,서진오토모티브
022220,애강리메텍
082210,옵트론텍
001250,GS글로벌
035480,마제스타
001260,남광토건
001020,페이퍼코리아
058630,엠게임
069510,에스텍
019685,대교우B
047400,쌍용머티리얼
123700,SJM
006405,삼성SDI우
009270,신원
038680,에스넷
003610,방림
004830,덕성
006880,신송홀딩스
096775,SK이노베이션우
005710,대원산업
008250,이건산업
014160,대영포장
042110,에스씨디
079940,가비아
080220,제주반도체
012790,신일제약
123410,코리아에프티
222980,한국맥널티
005010,휴스틸
220250,카이노스메드
049470,SGA
002700,신일산업
009070,KCTC
090850,이지웰페어
082850,우리이티아이
013310,아진산업
106240,파인테크닉스
008970,동양철관
007720,대명코퍼레이션
000300,대유신소재
131390,피앤이솔루션
064800,필링크
065130,탑엔지니어링
050540,엠피씨
097800,윈팩
048910,대원미디어
040610,SG&G
145210,세화아이엠씨
134380,미원화학
005430,한국공항
040420,정상제이엘에스
097870,효성오앤비
036180,영인프런티어
106190,하이텍팜
123840,한일진공
065170,넥스트BT
043580,에임하이
159580,제로투세븐
036670,KCI
068330,일신바이오
006125,SK케미칼우
142760,바이오리더스
005305,롯데칠성우
023600,삼보판지
083930,아바코
006980,우성사료
205100,엑셈
078780,아이디에스
079960,동양이엔피
002920,유성기업
057540,옴니시스템
085810,알티캐스트
051980,휴림스
064090,한양하이타오
214330,금호에이치티
159910,MBK
066980,하이쎌
027710,팜스토리
009520,포스코엠텍
025550,한국선재
043200,파루
008700,아남전자
043710,로켓모바일
059210,메타바이오메드
095190,이엠코리아
088910,동우
043100,솔고바이오
035290,에이원앤
065560,큐브스
052220,iMBC
060310,3S
004870,티웨이홀딩스
045390,대아티아이
046070,코다코
109610,에스와이패널
036000,예림당
016670,포비스티앤씨
061250,화일약품
077500,유니퀘스트
019540,일지테크
028080,휴맥스홀딩스
024810,이화전기
080520,오디텍
000650,천일고속
001380,SG충남방적
043220,위드윈네트웍
054450,텔레칩스
004080,신흥
096040,이트론
081000,일진다이아
009300,삼아제약
024910,경창산업
036710,심텍홀딩스
129260,인터지스
011785,금호석유우
223310,이에스브이
019550,SBI인베스트먼트
011810,STX
233990,하우동천
004200,고려개발
200230,텔콘
007110,일신석재
007820,신흥기계
011690,유양디앤유
069410,엔텔스
018680,서울제약
009155,삼성전기우
080000,에스엔유
092600,넥스트칩
058610,에스피지
123750,알톤스포츠
001750,한양증권
067990,도이치모터스
013870,지엠비코리아
000950,전방
191420,테고사이언스
014970,삼륭물산
207760,미스터블루
089850,유비벨록스
900070,글로벌에스엠
002600,조흥
196450,차디오스텍
214610,나노바이오시스
009770,삼정펄프
096240,청담러닝
216400,바이오코아
052900,비아이이엠티
030350,드래곤플라이
083650,비에이치아이
015540,핫텍
076610,해성옵틱스
007590,동방아그로
010960,삼호개발
043090,팜스웰바이오
229500,노브메타파마
014200,광림
090360,로보스타
051780,큐로홀딩스
054180,중앙오션
004450,삼화왕관
033250,체시스
001340,백광산업
000590,CS홀딩스
010470,오리콤
027740,마니커
017040,광명전기
065650,메디프론
095910,에스에너지
093320,케이아이엔엑스
012800,대창
001210,금호전기
001570,금양
028100,동아지질
067570,엔브이에이치코리아
065060,지엔코
014440,영보화학
053700,삼보모터스
078860,아이오케이
053950,경남제약
099440,스맥
133750,메가엠디
090460,비에이치
900090,차이나하오란
074150,엠제이비
058450,일야
048430,유라테크
036090,위지트
018000,유니슨
084670,동양고속
018500,동원금속
016590,신대양제지
090470,제이스텍
050320,에스아이티글로벌
011330,유니켐
176750,듀켐바이오
012860,서연전자
086040,바이오톡스텍
010100,한국프랜지
066900,디에이피
108675,LG하우시스우
050090,휘닉스소재
011700,한신기계
021080,에이티넘인베스트
013580,계룡건설
006660,삼성공조
000500,가온전선
011420,갤럭시아에스엠
120030,조선선재
015230,대창단조
056730,아큐픽스
061040,알에프텍
001080,만호제강
037370,EG
032560,황금에스티
007330,푸른저축은행
027580,상보
032960,동일기연
025530,SJM홀딩스
001810,무림SP
038070,서린바이오
052300,SH 홀딩스
036170,씨티엘
170030,현대공업
000220,유유제약
023800,인지컨트롤스
023900,풍국주정
109070,KGP
037400,우리조명
120115,코오롱인더우
03473K,SK우
225530,보광산업
066310,큐에스아이
012280,영화금속
053620,태양
057500,SKC 솔믹스
027830,대성창투
041020,인프라웨어
120240,대정화금
047920,씨트리
007190,한솔아트원제지
032940,원익
002900,동양물산
217950,바이오씨앤디
005360,모나미
002200,수출포장
130580,나이스디앤비
033110,이디
144620,코오롱머티리얼
073110,엘엠에스
033230,인성정보
108860,디오텍
101390,아이엠
138360,에이씨티
150840,인트로메딕
012030,동부
013810,스페코
094170,동운아나텍
062860,티엘아이
036010,아비코전자
078130,국일제지
137400,피엔티
006570,대림통상
071850,캐스텍코리아
065940,케이에스씨비
154040,솔루에타
061970,엘비세미콘
100090,삼강엠앤티
006890,태경화학
083420,KPX그린케미칼
037760,쎄니트
131180,딜리
024800,유성티엔에스
041930,동아화성
115310,인포바인
114450,KPX생명과학
128820,대성산업
151910,나노스
052670,제일바이오
053260,금강철강
203400,에이비온
049830,승일
038110,에코플라스틱
006805,대우증권우
065530,전파기지국
066130,하츠
111870,삼본정밀전자
030790,동양네트웍스
014190,원익큐브
044480,유니더스
092460,한라IMS
127120,디엔에이링크
950110,SBI액시즈
004270,남성
008800,행남자기
170920,엘티씨
011560,세보엠이씨
037350,성도이엔지
017180,명문제약
083660,CSA 코스믹
039340,한국경제TV
066670,디스플레이텍
184230,SGA솔루션즈
024830,세원물산
073070,넥센테크
053610,프로텍
122640,예스티
008260,NI스틸
213090,미래테크놀로지
009310,참엔지니어링
072130,유엔젤
066430,신후
006140,피제이전자
208710,바이오로그디바이스
114630,우노앤컴퍼니
046120,오르비텍
140860,파크시스템스
054090,삼진엘앤디
049480,오픈베이스
037460,삼지전자
054940,엑사이엔씨
101730,조이맥스
038530,코아크로스
101240,씨큐브
025850,한화화인케미칼
049430,코메론
003547,대신증권2우B
004090,한국석유
138080,오이솔루션
217820,엔에스
002720,국제약품
091590,남화토건
229000,젠큐릭스
024070,WISCOM
060560,홈센타
046970,우리로
094820,일진파워
153490,우리이앤엘
014580,백광소재
001290,골든브릿지증권
064480,브리지텍
010040,한국내화
095300,엔에스브이
102210,해덕파워웨이
065350,신성델타테크
065570,삼영이엔씨
001620,동국실업
078650,코렌
054300,팬스타엔터프라이즈
001560,제일연마
024840,갑을메탈
065450,빅텍
090080,평화산업
133820,화인베스틸
048770,TPC
009780,엠에스씨
004720,우리들제약
076080,웰크론한텍
027040,서울전자통신
036690,코맥스
075130,플랜티넷
001000,신라섬유
015260,에이엔피
097780,에스맥
068930,디지털대성
057030,YBM시사닷컴
033830,티비씨
079190,EMW
094840,슈프리마에이치큐
033540,파라텍
004740,보루네오
002070,남영비비안
021040,대호피앤씨
023810,인팩
200580,메디쎄이
024120,KB오토시스
046940,우원개발
039310,세중
066410,캔들미디어
017370,우신시스템
127710,아시아경제
003720,삼영화학
155660,DSR
191410,육일씨엔에쓰
115530,씨엔플러스
117670,알파칩스
053810,아이팩토리
052460,아이크래프트
013360,일성건설
037330,인지디스플레
058730,동아에스텍
032800,판타지오
037070,파세코
096300,베트남개발1
056700,신화인터텍
058370,금성테크
137950,제이씨케미칼
092870,엑시콘
206400,엔터메이트
044960,이-글 벳
042370,비츠로테크
008870,금비
023150,MH에탄올
059090,미코
199870,세기리텍
036640,HRS
006050,국영지앤엠
155960,지디
039010,현대통신
005860,한일사료
000910,유니온
039290,인포뱅크
090370,아비스타
092220,KEC
051490,나라엠앤디
011320,유니크
126870,뉴로스
134780,화진
036810,에프에스티
011500,한농화성
010170,대한광통신
177350,베셀
131970,테스나
078935,GS우
088790,진도
065420,에스아이리소스
123040,엠에스오토텍
020120,다우인큐브
002410,범양건영
119860,다나와
119850,지엔씨에너지
037440,희림
083550,케이엠
032540,TJ미디어
109860,동일금속
005420,코스모화학
900110,이스트아시아홀딩스
004590,한국가구
221980,케이디켐
142210,유니트론텍
087220,스틸플라워
121850,코이즈
010280,쌍용정보통신
043290,케이맥
009460,한창제지
017000,신원종합개발
005450,신한
096610,알에프세미
015590,대경기계
052190,소프트맥스
011080,형지I&C
014570,고려제약
123260,사파이어테크놀로지
150440,피노텍
023350,한국종합기술
131220,대한과학
024900,덕양산업
007370,진양제약
124500,아이티센
045060,오공
038620,위즈코프
032580,피델릭스
149940,모다정보통신
031510,오스템
039420,케이엘넷
005320,국동
089010,켐트로닉스
115500,케이씨에스
017480,삼현철강
105550,트루윈
050860,아세아텍
024880,케이피에프
234070,에이원알폼
015020,이스타코
033340,좋은사람들
045510,정원엔시스
033310,디케이디앤아이
033430,한국자원투자개발
196490,디에이테크놀로지
226610,한국비엔씨
025440,대성엘텍
089140,넥스턴
042500,링네트
029480,케이디씨
008110,대동전자
080010,이상네트웍스
054040,한국컴퓨터
046390,삼화네트웍스
090410,덕신하우징
126880,제이엔케이히터
050120,라이브플렉스
032820,우리기술
160980,싸이맥스
138610,나이벡
049630,재영솔루텍
053050,지에스이
109740,디에스케이
212560,네오오토
044990,에이치엔에스하이텍
006740,영풍제지
068940,아이씨케이
013700,까뮤이앤씨
067170,오텍
104120,신성에프에이
119650,KC코트렐
004100,태양금속
069730,DSR제강
114190,웰크론강원
001070,대한방직
021650,한국큐빅
056360,코위버
079000,와토스코리아
054220,비츠로시스
